Timestamp,Key,Interval_ms,Chars_per_Second,Error_Count,is_human
28/10/2024 18:52,e,"87,63","11,41",19,1
28/10/2024 18:52,p,127,"7,87",19,1
28/10/2024 18:52,e,82,"12,2",19,1
28/10/2024 18:52,[SPACE],123,"8,13",19,1
28/10/2024 18:52,n,"222,63","4,49",19,1
28/10/2024 18:52,o,"200,8","4,98",19,1
28/10/2024 18:52,[SPACE],"54,52","18,34",19,1
28/10/2024 18:52,s,"105,02","9,52",19,1
28/10/2024 18:52,e,"50,52","19,79",19,1
28/10/2024 18:52,a,104,"9,62",19,1
28/10/2024 18:52,s,132,"7,58",19,1
28/10/2024 18:52,[SPACE],92,"10,87",19,1
28/10/2024 18:52,t,"104,02","9,61",19,1
28/10/2024 18:52,a,"91,08","10,98",19,1
28/10/2024 18:52,n,123,"8,13",19,1
28/10/2024 18:52,[SPACE],"108,51","9,22",19,1
28/10/2024 18:52,g,"200,39","4,99",19,1
28/10/2024 18:52,o,"50,19","19,93",19,1
28/10/2024 18:52,n,"218,52","4,58",19,1
28/10/2024 18:52,o,191,"5,24",19,1
28/10/2024 18:52,r,28,"35,72",19,1
28/10/2024 18:52,r,159,"6,29",19,1
28/10/2024 18:52,e,187,"5,35",19,1
28/10/2024 18:52,a,64,"15,63",19,1
28/10/2024 18:52,m,"127,51","7,84",19,1
28/10/2024 18:52,[SPACE],114,"8,77",19,1
28/10/2024 18:52,i,119,"8,4",19,1
28/10/2024 18:52,o,5,200,19,1
28/10/2024 18:52,[SPACE],94,"10,64",19,1
28/10/2024 18:52,[BACKSPACE],"245,62","4,07",20,1
28/10/2024 18:52,[BACKSPACE],"151,18","6,61",21,1
28/10/2024 18:52,[BACKSPACE],"146,15","6,84",22,1
28/10/2024 18:52,[BACKSPACE],141,"7,09",23,1
28/10/2024 18:52,[BACKSPACE],"141,09","7,09",24,1
28/10/2024 18:52,",","228,54","4,38",24,1
28/10/2024 18:52,[SPACE],"113,5","8,81",24,1
